"","Country","Document","Element","ElementLabel","ElementText","HazardType","SystemType","Sector","SectorType","IndicatorType_theme","IndicatorType_information","IndicatorType_function","SectorType_GGA","RowID","ActionLevel_GPT","ActionType_GPT","ImpactCategories","ClimateImpact_Keywords","ResultType_GPT","Who","Region","UNFCCC Classification","Year of Submission","Document Language","Support  
received","If yes, from which organization?","Gender and Social Inclusion","If yes, Provide details related to GESI (including consideration of IK/LK, consideration of uniquely vulnerable social groups)","Coded by:","General notes"
"7954","Tajikistan","BTR","Hazard","Future changes","Preliminary projections suggest that average annual precipitation will decrease by 5% by 2050. In general, winters will be drier and summers will be wetter, which could lead to both increased flooding and droughts.","Drought;Flood;Change in precipitation",NA,NA,NA,NA,NA,NA,NA,5477,NA,NA,NA,NA,NA,NA,"Asia-Pacific","Non-Annex I",2024,"Russian","No","NA",NA,NA,"Winfred",NA
"7955","Tajikistan","BTR","Hazard","Future changes","The number of dry days is expected to increase by about 3 days by 2050","Drought",NA,NA,NA,NA,NA,NA,NA,5478,NA,NA,NA,NA,NA,NA,"Asia-Pacific","Non-Annex I",2024,"Russian","No","NA",NA,NA,"Winfred",NA
"7956","Tajikistan","BTR","Hazard","Future changes","Average annual potential evapotranspiration is likely to increase as a result of increase in air temperature;","Extreme temperature",NA,NA,NA,NA,NA,NA,NA,5479,NA,NA,NA,NA,NA,NA,"Asia-Pacific","Non-Annex I",2024,"Russian","No","NA",NA,NA,"Winfred",NA
"7957","Tajikistan","BTR","Adaptation priorities","Prerequisites","Providing a backup system for water storage and a storage system, by means of pumping",NA,NA,"Water resources",NA,NA,NA,NA,NA,5533,NA,NA,NA,NA,NA,NA,"Asia-Pacific","Non-Annex I",2024,"Russian","No","NA",NA,NA,"Winfred",NA
"7958","Tajikistan","BTR","Adaptation priorities","Prerequisites","Improving the efficiency of water resources use in the irrigation system-drip irrigation and spray irrigation;",NA,NA,"Water resources",NA,NA,NA,NA,NA,5525,NA,NA,NA,NA,NA,NA,"Asia-Pacific","Non-Annex I",2024,"Russian","No","NA",NA,NA,"Winfred",NA
"7959","Tajikistan","BTR","Adaptation priorities","Prerequisites","Development and implementation of measures to improve the efficiency of use of water resources",NA,NA,"Water resources",NA,NA,NA,NA,NA,5526,NA,NA,NA,NA,NA,NA,"Asia-Pacific","Non-Annex I",2024,"Russian","No","NA",NA,NA,"Winfred",NA
"7960","Tajikistan","BTR","Adaptation priorities","Prerequisites","Encouraging incentives for the use of gas fuel (liquefied) in transport;",NA,NA,"Energy","Cities, settlements and key infrastructure",NA,NA,NA,"Infrastructure and human settlements",5523,NA,NA,NA,NA,NA,NA,"Asia-Pacific","Non-Annex I",2024,"Russian","No","NA",NA,NA,"Winfred",NA
"7961","Tajikistan","BTR","Adaptation priorities","Prerequisites","Improvement of the system of control and accounting of thermal and electrical energy.",NA,NA,"Energy","Cities, settlements and key infrastructure",NA,NA,NA,"Infrastructure and human settlements",5524,NA,NA,NA,NA,NA,NA,"Asia-Pacific","Non-Annex I",2024,"Russian","No","NA",NA,NA,"Winfred",NA
"7962","Tajikistan","BTR","Adaptation priorities","Prerequisites","Improve the capacity of water users associations (WUAs) and provide recommendations for efficient water use;",NA,NA,"Water resources",NA,NA,NA,NA,NA,5529,NA,NA,NA,NA,NA,NA,"Asia-Pacific","Non-Annex I",2024,"Russian","No","NA",NA,NA,"Winfred",NA
"7963","Tajikistan","BTR","Adaptation priorities","Prerequisites","Increased adaptation and planning tools for long-term hydropower generation to cope with continuous changes in water availability",NA,NA,"Water resources",NA,NA,NA,NA,NA,5530,NA,NA,NA,NA,NA,NA,"Asia-Pacific","Non-Annex I",2024,"Russian","No","NA",NA,NA,"Winfred",NA
"7964","Tajikistan","BTR","Adaptation priorities","Prerequisites","Cultivation of crops that are resistant to drought and soil salinity",NA,NA,"Water resources",NA,NA,NA,NA,NA,5527,NA,NA,NA,NA,NA,NA,"Asia-Pacific","Non-Annex I",2024,"Russian","No","NA",NA,NA,"Winfred",NA
"7965","Tajikistan","BTR","Adaptation priorities","Prerequisites","Eliminate future water shortages through improved water efficiency, reuse, recycling and demand management;",NA,NA,"Water resources",NA,NA,NA,NA,NA,5528,NA,NA,NA,NA,NA,NA,"Asia-Pacific","Non-Annex I",2024,"Russian","No","NA",NA,NA,"Winfred",NA
"7966","Tajikistan","BTR","Hazard","Future changes","It is evident that the average annual precipitation will gradually increase, although some decrease is still noticeable in the lower part of the Vakhsh and Pyanj basins for the period 2010-2040.","Extreme temperature;Change in precipitation",NA,NA,NA,NA,NA,NA,NA,5473,NA,NA,NA,NA,NA,NA,"Asia-Pacific","Non-Annex I",2024,"Russian","No","NA",NA,NA,"Winfred",NA
"7967","Tajikistan","BTR","Hazard","Future changes","In general, the maximum daily temperature within each decade (magnitude of heat wave) increases towards the end of the century, although a decrease in temperature is also observed in the period 2030-2040 in the Pamirs","Extreme temperature",NA,NA,NA,NA,NA,NA,NA,5474,NA,NA,NA,NA,NA,NA,"Asia-Pacific","Non-Annex I",2024,"Russian","No","NA",NA,NA,"Winfred",NA
"7968","Tajikistan","BTR","Adaptation priorities","Prerequisites","Consideration of issues related to the deployment of a regional water distribution system resources or the use of transboundary water resources to obtain economic and environmental benefits;",NA,NA,"Water resources",NA,NA,NA,NA,NA,5531,NA,NA,NA,NA,NA,NA,"Asia-Pacific","Non-Annex I",2024,"Russian","No","NA",NA,NA,"Winfred",NA
"7969","Tajikistan","BTR","Adaptation priorities","Prerequisites","Supply of water supply systems through a system of market relations;",NA,NA,"Water resources",NA,NA,NA,NA,NA,5532,NA,NA,NA,NA,NA,NA,"Asia-Pacific","Non-Annex I",2024,"Russian","No","NA",NA,NA,"Winfred",NA
"7970","Thailand","BTR","Hazard","Changing precipitation patterns","Currently, the sector manages 285,221 million m3 of surface water, with agriculture accounting for 83% of the total demand. Future projections under RCP4.5 and RCP8.5 scenarios show decreased rainfall, but uneven distribution. This means some areas may face severe droughts while others experience severe floods.","Drought;Flood;Change in precipitation",NA,NA,NA,NA,NA,NA,NA,8252,NA,NA,NA,NA,NA,"Chandni","Asia-Pacific","Non-Annex I",2024,"English","Yes","GEF (funding), UNDP (implementation)","Gender equality is mentioned passively throughout the report","Gender equality included in the national legislations","Chandni",NA
"7971","Thailand","BTR","Adaptation priorities",NA,"NAP identified 6 priority areas: water resources management, agriculture and food security, tourism, public health, natural resources management, and human settlements and security",NA,NA,NA,NA,NA,NA,NA,NA,8253,NA,NA,NA,NA,NA,"Chandni","Asia-Pacific","Non-Annex I",2024,"English","Yes","GEF (funding), UNDP (implementation)","Gender equality is mentioned passively throughout the report","Gender equality included in the national legislations","Chandni",NA
"7972","Thailand","BTR","Hazard","Flood","Currently, the sector manages 285,221 million m3 of surface water, with agriculture accounting for 83% of the total demand. Future projections under RCP4.5 and RCP8.5 scenarios show decreased rainfall, but uneven distribution. This means some areas may face severe droughts while others experience severe floods.","Drought;Flood;Change in precipitation",NA,NA,NA,NA,NA,NA,NA,8254,NA,NA,NA,NA,NA,"Chandni","Asia-Pacific","Non-Annex I",2024,"English","Yes","GEF (funding), UNDP (implementation)","Gender equality is mentioned passively throughout the report","Gender equality included in the national legislations","Chandni",NA
"7973","Thailand","BTR","Hazard","Drought","Currently, the sector manages 285,221 million m3 of surface water, with agriculture accounting for 83% of the total demand. Future projections under RCP4.5 and RCP8.5 scenarios show decreased rainfall, but uneven distribution. This means some areas may face severe droughts while others experience severe floods.","Drought;Flood;Change in precipitation",NA,NA,NA,NA,NA,NA,NA,8255,NA,NA,NA,NA,NA,"Chandni","Asia-Pacific","Non-Annex I",2024,"English","Yes","GEF (funding), UNDP (implementation)","Gender equality is mentioned passively throughout the report","Gender equality included in the national legislations","Chandni",NA
"7974","Thailand","BTR","System at risk","Agriculture","In recent years, storms, droughts, and floods have damaged thousands of square kilometers of agricultural land, causing significant financial losses. Storms affected 1,178.91 km² in 2022, droughts affected 2,848 km² in 2020, and floods affected 9,120 km² in 2021. Future projections show that 25,569.25 km² of rice fields in the Central Plain and other crops in the northern regions are at high risk of flooding and drought under RCP4.5 and RCP8.5 scenarios.",NA,"Crop",NA,"Food, fiber and other ecosystem products",NA,NA,NA,"Food and agriculture",8256,NA,NA,NA,NA,NA,"Chandni","Asia-Pacific","Non-Annex I",2024,"English","Yes","GEF (funding), UNDP (implementation)","Gender equality is mentioned passively throughout the report","Gender equality included in the national legislations","Chandni",NA
"7975","Thailand","BTR","Hazard","Flood","In recent years, storms, droughts, and floods have damaged thousands of square kilometers of agricultural land, causing significant financial losses. Storms affected 1,178.91 km² in 2022, droughts affected 2,848 km² in 2020, and floods affected 9,120 km² in 2021. Future projections show that 25,569.25 km² of rice fields in the Central Plain and other crops in the northern regions are at high risk of flooding and drought under RCP4.5 and RCP8.5 scenarios.","Extreme temperature;Storm;Drought;Flood",NA,NA,NA,NA,NA,NA,NA,8257,NA,NA,NA,NA,NA,"Chandni","Asia-Pacific","Non-Annex I",2024,"English","Yes","GEF (funding), UNDP (implementation)","Gender equality is mentioned passively throughout the report","Gender equality included in the national legislations","Chandni",NA
"7976","Thailand","BTR","Hazard","Drought","In recent years, storms, droughts, and floods have damaged thousands of square kilometers of agricultural land, causing significant financial losses. Storms affected 1,178.91 km² in 2022, droughts affected 2,848 km² in 2020, and floods affected 9,120 km² in 2021. Future projections show that 25,569.25 km² of rice fields in the Central Plain and other crops in the northern regions are at high risk of flooding and drought under RCP4.5 and RCP8.5 scenarios.","Extreme temperature;Storm;Drought;Flood",NA,NA,NA,NA,NA,NA,NA,8258,NA,NA,NA,NA,NA,"Chandni","Asia-Pacific","Non-Annex I",2024,"English","Yes","GEF (funding), UNDP (implementation)","Gender equality is mentioned passively throughout the report","Gender equality included in the national legislations","Chandni",NA
"7977","Thailand","BTR","Hazard","Storms","In recent years, storms, droughts, and floods have damaged thousands of square kilometers of agricultural land, causing significant financial losses. Storms affected 1,178.91 km² in 2022, droughts affected 2,848 km² in 2020, and floods affected 9,120 km² in 2021. Future projections show that 25,569.25 km² of rice fields in the Central Plain and other crops in the northern regions are at high risk of flooding and drought under RCP4.5 and RCP8.5 scenarios.","Extreme temperature;Storm;Drought;Flood",NA,NA,NA,NA,NA,NA,NA,8259,NA,NA,NA,NA,NA,"Chandni","Asia-Pacific","Non-Annex I",2024,"English","Yes","GEF (funding), UNDP (implementation)","Gender equality is mentioned passively throughout the report","Gender equality included in the national legislations","Chandni",NA
"7978","Thailand","BTR","Hazard","Change in temperature","Shorter, milder winters and longer, hotter summers with more frequent heavy rains can damage fragile ecosystems and cultural sites. This makes tourist destinations less attractive. Changes in temperature and humidity affect plant species and seasonal blooms. Altered rainfall patterns impact water volumes at natural sites, limiting activities like rafting and hiking.","Storm;Change in precipitation",NA,NA,NA,NA,NA,NA,NA,8260,NA,NA,NA,NA,NA,"Chandni","Asia-Pacific","Non-Annex I",2024,"English","Yes","GEF (funding), UNDP (implementation)","Gender equality is mentioned passively throughout the report","Gender equality included in the national legislations","Chandni",NA
"7979","Thailand","BTR","Hazard","Changing precipitation patterns","Shorter, milder winters and longer, hotter summers with more frequent heavy rains can damage fragile ecosystems and cultural sites. This makes tourist destinations less attractive. Changes in temperature and humidity affect plant species and seasonal blooms. Altered rainfall patterns impact water volumes at natural sites, limiting activities like rafting and hiking.","Storm;Change in precipitation",NA,NA,NA,NA,NA,NA,NA,8261,NA,NA,NA,NA,NA,"Chandni","Asia-Pacific","Non-Annex I",2024,"English","Yes","GEF (funding), UNDP (implementation)","Gender equality is mentioned passively throughout the report","Gender equality included in the national legislations","Chandni",NA
"7980","Thailand","BTR","Climate impact","Livelihoods and poverty","Shorter, milder winters and longer, hotter summers with more frequent heavy rains can damage fragile ecosystems and cultural sites. This makes tourist destinations less attractive. Changes in temperature and humidity affect plant species and seasonal blooms. Altered rainfall patterns impact water volumes at natural sites, limiting activities like rafting and hiking.",NA,NA,NA,NA,NA,NA,NA,NA,8262,NA,NA,"Tourism & recreation impacts","can damage fragile ecosystems and cultural sites; This makes tourist destinations less attractive; Changes in temperature and humidity affect plant species and seasonal blooms; Altered rainfall patterns impact water volumes at natural sites; limiting activities like rafting and hiking",NA,"Chandni","Asia-Pacific","Non-Annex I",2024,"English","Yes","GEF (funding), UNDP (implementation)","Gender equality is mentioned passively throughout the report","Gender equality included in the national legislations","Chandni",NA
